R1,R,Z1,Z,L1,L,Energy,Entropy,Slew Rate,Rise Time,Maximum,Minimum,DTW distance
1e-09,15.0,50,70,100,40,228.99637031059683,0.5950496989456867,2.0335709121958763,1.2982089703226986e-09,4.566780090332031,-1.3762023448944092,518.1958247662369
10.0,15.0,50,70,100,40,214.1907629038542,0.5460548073660647,1.8188842051659624,1.451439290363795e-09,3.9933252334594727,-0.8226978778839111,311.3428817144957
15.0,15.0,50,70,100,40,208.66298200417077,0.5186042810429955,1.7330940529528203,1.5232872073515031e-09,3.7753734588623047,-0.5837271213531494,245.42893330942042
22.0,15.0,50,70,100,40,201.9878735382008,0.46281157967799125,1.5847596004529174,1.6658678068556891e-09,3.53383731842041,-0.2871478199958801,203.21375010668805
33.0,15.0,50,70,100,40,193.21609556754993,0.3962770516420044,1.2933446278148617,2.0412192877472617e-09,3.299459457397461,0.0,199.41032977102358
47.0,15.0,50,70,100,40,183.36143625674595,0.5248801591644588,0.84712872627114,3.116409487871642e-09,3.2961559295654297,0.0,370.17588515003064
68.0,15.0,50,70,100,40,170.11446118431195,0.5464919471152427,0.6008698073235315,4.393630646478001e-09,3.2712602615356445,0.0,377.3278697780338
1e-09,22.0,50,70,100,40,227.34349158781697,0.5895561918041322,2.009874987293995,1.313514530351152e-09,4.5040082931518555,-1.328567385673523,487.21860371348646
10.0,22.0,50,70,100,40,213.168760865301,0.5479943053777072,1.7991806189992754,1.4673346145026826e-09,3.955343246459961,-0.7818250060081482,301.5764055593429
15.0,22.0,50,70,100,40,207.8317749010239,0.5176720172786328,1.7125177972130143,1.5415898183927714e-09,3.7501049041748047,-0.5479041934013367,250.48593950980802
22.0,22.0,50,70,100,40,201.32651457061002,0.4439536200740585,1.5558569675187044,1.6968140742463602e-09,3.5130767822265625,-0.2591431736946106,194.6312529409407
33.0,22.0,50,70,100,40,192.71877249593672,0.40635780970298224,1.2681977435657865,2.081694288918321e-09,3.2994160652160645,0.0,203.46254828553944
47.0,22.0,50,70,100,40,182.93066261776403,0.5229336244496781,0.8375159406383544,3.1521788086657697e-09,3.2958569526672363,0.0,363.4568427628109
68.0,22.0,50,70,100,40,169.75090488813294,0.5468749399399235,0.5957022385925711,4.43174429936232e-09,3.270083427429199,0.0,427.33130101943715
1e-09,33.0,50,70,100,40,224.9007877708209,0.5877393784494028,1.9717338368885236,1.338923109503475e-09,4.407919883728027,-1.2494697570800781,447.52022340774914
10.0,33.0,50,70,100,40,211.7270980761532,0.5380269047090822,1.769372930333245,1.492054023626766e-09,3.896939516067505,-0.7174574136734009,275.76132681740864
15.0,33.0,50,70,100,40,206.6400952571712,0.5076376493325196,1.6768547650416394,1.5743760610862705e-09,3.7095835208892822,-0.4917783737182617,231.2218678588929
22.0,33.0,50,70,100,40,200.4174888270427,0.43259404388693085,1.5096984125610373,1.7486936318105614e-09,3.4786083698272705,-0.21406090259552002,191.57883997153522
33.0,33.0,50,70,100,40,191.94933997823682,0.4129781597562724,1.2254286791498528,2.1543481435667988e-09,3.2993454933166504,0.0,207.10372176499715
47.0,33.0,50,70,100,40,182.2799333695002,0.5191547161569496,0.8214825344724461,3.213701922093086e-09,3.295337677001953,0.0,352.74544440102216
68.0,33.0,50,70,100,40,169.1987847607379,0.5506275044312718,0.5872900671918486,4.495223310387774e-09,3.2681496143341064,0.0,428.40376859126
1e-09,47.0,50,70,100,40,221.98528881745005,0.577653236943526,1.922602848306883,1.3731385045668083e-09,4.290368556976318,-1.145150899887085,400.5585253452714
10.0,47.0,50,70,100,40,209.92212057535653,0.5276400750098239,1.731183015674054,1.5249687503271216e-09,3.8333044052124023,-0.6347724795341492,258.90778497502043
15.0,47.0,50,70,100,40,205.13397203103523,0.49395759809357126,1.6243816952398298,1.6252337783270947e-09,3.655487060546875,-0.42020130157470703,220.3186627077494
22.0,47.0,50,70,100,40,199.1986096072651,0.43208055739359047,1.4504257254787236,1.820155250713475e-09,3.435148239135742,-0.16856354475021362,189.79582678472636
33.0,47.0,50,70,100,40,190.90529690402036,0.4291717111827795,1.1669938795411758,2.2622226613887315e-09,3.2992441654205322,0.0,212.6509258027432
47.0,47.0,50,70,100,40,181.36159951609443,0.5063776812133491,0.8010350553335969,3.29573591370549e-09,3.2945799827575684,0.0,326.18109782430565
68.0,47.0,50,70,100,40,168.47901918026764,0.5447274364962404,0.5766107384250969,4.578478727625955e-09,3.2655415534973145,0.0,465.517502233586
1e-09,68.0,50,70,100,40,217.98197735733993,0.5633165180045984,1.8535437212032826,1.4242987472052538e-09,4.144692420959473,-0.9862081408500671,347.10468526316924
10.0,68.0,50,70,100,40,207.22072235912492,0.5142572705163359,1.6628470941450977,1.5876384601419263e-09,3.740591526031494,-0.5134605169296265,247.33226100214688
15.0,68.0,50,70,100,40,202.80418766560615,0.47533228150667595,1.5417398500267472,1.7123511466309955e-09,3.573294162750244,-0.3148130774497986,211.3722180729318
22.0,68.0,50,70,100,40,197.33737133265095,0.4174856099718784,1.3712291763224531,1.9252799208082103e-09,3.3836429119110107,-0.10469891130924225,185.3523905819318
33.0,68.0,50,70,100,40,189.31021372736723,0.4379429272212788,1.0895174402158883,2.423091088360075e-09,3.2990450859069824,0.0,216.6500521343901
47.0,68.0,50,70,100,40,179.96397616570903,0.5254903399364063,0.7711224410946438,3.4235808210332956e-09,3.2932095527648926,0.0,381.15936881597383
68.0,68.0,50,70,100,40,167.35265262468602,0.5494105091654893,0.5615415379821302,4.701344106237803e-09,3.2612624168395996,0.0,382.4849968244504
1e-09,100.0,50,70,100,40,212.76326833685744,0.5442718321635929,1.7725542540957584,1.4893761327191395e-09,3.9466161727905273,-0.7537623643875122,279.2246483329284
10.0,100.0,50,70,100,40,203.43412643342162,0.48896181038954856,1.5447437889866396,1.7090212751279966e-09,3.5986032485961914,-0.3408293128013611,219.024808499739
15.0,100.0,50,70,100,40,199.45872509197216,0.45133824980201925,1.4177318413463427,1.862129299073184e-09,3.4568257331848145,-0.19156484305858612,208.69696681272956
22.0,100.0,50,70,100,40,194.27834274665656,0.37518904815337323,1.266423132745296,2.0846113212391538e-09,3.319826602935791,-0.02644759975373745,190.06260247253735
33.0,100.0,50,70,100,40,186.77110347198322,0.45595841361646167,0.992399407707817,2.6602192418652378e-09,3.2985424995422363,0.0,239.95626786313673
47.0,100.0,50,70,100,40,178.0815352958598,0.5243791480244666,0.7296546664302366,3.6181499570419237e-09,3.2904751300811768,0.0,308.6008882906453
68.0,100.0,50,70,100,40,165.5138817113766,0.5431922431156109,0.5393543378790684,4.894741387232392e-09,3.2538044452667236,0.0,390.9819315819727
1e-09,150.0,50,70,100,40,205.445246592717,0.5086234859695353,1.6113433630084177,1.6383845061247867e-09,3.678405284881592,-0.4253957271575928,229.03798942857648
10.0,150.0,50,70,100,40,198.09590412478428,0.4489403576862666,1.3704980040184471,1.9263070739681754e-09,3.419872760772705,-0.14132359623908997,198.20438312251719
15.0,150.0,50,70,100,40,194.51688615390594,0.41016239018679646,1.2584032012403932,2.09789676106814e-09,3.3337793350219727,-0.04147910326719284,205.8901775807215
22.0,150.0,50,70,100,40,189.9394135307375,0.4058526561416221,1.0865202386510129,2.429775264267268e-09,3.2996666431427,-0.0006292923353612423,206.7857512365852
33.0,150.0,50,70,100,40,182.90657521902176,0.4998940045393736,0.8589073919133187,3.0736724644074665e-09,3.296842575073242,0.0,237.33584948957014
47.0,150.0,50,70,100,40,174.41703903386951,0.5317024742693984,0.6657830902710249,3.9652554091232874e-09,3.2843761444091797,0.0,307.463593717201
68.0,150.0,50,70,100,40,162.63868474197807,0.5480253897327402,0.5070979867598908,5.206094421451589e-09,3.2400989532470703,0.0,404.3040508910716
1e-09,1e-09,55,70,100,40,236.65117510063283,0.6083635421310193,2.0686946785331664,1.2761670571279878e-09,4.782049179077148,-1.5277884006500244,636.7073824583923
10.0,1e-09,55,70,100,40,219.68736518829246,0.5724057567280751,1.8727723781227161,1.4096747852754851e-09,4.187664985656738,-1.0319607257843018,369.3382150287146
15.0,1e-09,55,70,100,40,213.41016065434815,0.544952583590413,1.7888216235944452,1.475831891329222e-09,3.954801082611084,-0.7801187038421631,292.744596240433
22.0,1e-09,55,70,100,40,206.204944674937,0.4953382708769598,1.671267346264055,1.5796395507286409e-09,3.692715644836426,-0.4689368009567261,224.4411238243996
33.0,1e-09,55,70,100,40,197.01414544215368,0.40918265171328655,1.4149760663552666,1.865755939462766e-09,3.357712745666504,-0.079596146941185,186.93893504162577
47.0,1e-09,55,70,100,40,186.88976410885516,0.48435651142099645,1.0104784621665321,2.6126237211822074e-09,3.298245906829834,0.0,247.54221582519722
68.0,1e-09,55,70,100,40,173.8033290621388,0.5512942526584658,0.6551251984142283,4.0297640914901234e-09,3.2814621925354004,0.0,371.3820655239467
1e-09,10.0,55,70,100,40,233.92914272335474,0.6008086624201383,2.0371060895293485,1.295956069038085e-09,4.682569980621338,-1.4746476411819458,576.3614283924541
10.0,10.0,55,70,100,40,218.124782236373,0.5656426964669029,1.8404623274301761,1.4344221887367899e-09,4.127843856811523,-0.9691073894500732,348.41793242348035
15.0,10.0,55,70,100,40,212.11349121585954,0.5425295473914776,1.761182729065667,1.498992669205062e-09,3.9124395847320557,-0.727209746837616,291.62278682522066
22.0,10.0,55,70,100,40,205.2161107712891,0.4935691036028452,1.6347551988212803,1.6149206938773086e-09,3.6585288047790527,-0.42122411727905273,219.29716329337185
33.0,10.0,55,70,100,40,196.17183966147422,0.39462262401046627,1.3733731931957662,1.9222743046679543e-09,3.338756561279297,-0.0559743270277977,186.87879635722413
47.0,10.0,55,70,100,40,186.3134855284443,0.5008569347638626,0.9829977279739838,2.6856623620496003e-09,3.2979822158813477,0.0,353.70836790076464
68.0,10.0,55,70,100,40,173.33832147414796,0.5477015843062436,0.6460626544155037,4.0862909842520175e-09,3.2800962924957275,0.0,351.2703026026854
1e-09,15.0,55,70,100,40,232.63463333478285,0.597858254289338,2.020527105508622,1.306589747201357e-09,4.6335649490356445,-1.4417356252670288,552.1239995312318
10.0,15.0,55,70,100,40,217.26134491473204,0.5601974826155047,1.825558140684757,1.4461330708479928e-09,4.09774112701416,-0.9370630979537964,334.61731848686526
15.0,15.0,55,70,100,40,211.43364392628428,0.5377982920541717,1.7468737626353588,1.5112711957029213e-09,3.8894829750061035,-0.6955478191375732,279.71134254431024
22.0,15.0,55,70,100,40,204.65500938371406,0.48834272663494316,1.6145390313084815,1.635141640311072e-09,3.64193058013916,-0.396104633808136,222.36534657550646
33.0,15.0,55,70,100,40,195.7747031156032,0.3981625962409099,1.355196957089549,1.9480563221376487e-09,3.3291780948638916,-0.044235605746507645,188.94493400268277
47.0,15.0,55,70,100,40,185.8878846405787,0.500907036848463,0.9678289887645796,2.7277546246779852e-09,3.2978227138519287,0.0,337.57056083070387
68.0,15.0,55,70,100,40,173.09949384980428,0.5505620803374898,0.6416770949172944,4.114218850744966e-09,3.2794461250305176,0.0,362.5061590161145
1e-09,22.0,55,70,100,40,230.899971143117,0.5943010987076582,1.997137793019949,1.3218917639167772e-09,4.572861671447754,-1.3967407941818237,521.0150781180012
10.0,22.0,55,70,100,40,216.11208467220422,0.5606479647394478,1.8063768940938305,1.4614890218269517e-09,4.056021690368652,-0.8917503952980042,332.3701783388357
15.0,22.0,55,70,100,40,210.48282405899954,0.522782366552926,1.726842238478543,1.5288020765151115e-09,3.8591432571411133,-0.6525198221206665,266.9747781740302
22.0,22.0,55,70,100,40,203.90191934893664,0.48863324749080017,1.586029527788407,1.6645339533377235e-09,3.615579605102539,-0.36484742164611816,218.32366352564026
33.0,22.0,55,70,100,40,195.28671657553787,0.3779323375761885,1.33214401638093,1.9817677124521085e-09,3.3174734115600586,-0.028962571173906326,186.84358347917356
47.0,22.0,55,70,100,40,185.548913123057,0.4976853704452506,0.9470474961354404,2.78761098125795e-09,3.2976551055908203,0.0,326.87315448662116
68.0,22.0,55,70,100,40,172.6728839912539,0.5436281960379247,0.635539456939219,4.153951373395973e-09,3.2783899307250977,0.0,360.5609653199003
1e-09,33.0,55,70,100,40,228.19770606474776,0.5909789949824221,1.9601574107577744,1.3468306093740737e-09,4.485657691955566,-1.3224139213562012,479.3905900631663
10.0,33.0,55,70,100,40,214.49341147672385,0.5489410217519686,1.7776112595296312,1.485139107803898e-09,4.001643180847168,-0.8199594616889954,306.22940278288
15.0,33.0,55,70,100,40,209.13243758968747,0.5237634082333842,1.6927115539991773,1.5596278017732978e-09,3.809069871902466,-0.5902347564697266,258.20282344486435
22.0,33.0,55,70,100,40,202.8420880151316,0.4742967050797904,1.5425073911486569,1.711499092418659e-09,3.5742270946502686,-0.32035383582115173,212.5776411640292
33.0,33.0,55,70,100,40,194.38172671470966,0.36308852296239685,1.295957369074416,2.037104046011568e-09,3.3012170791625977,-0.005939947906881571,191.380539122627
47.0,33.0,55,70,100,40,184.80383801033895,0.4938815849431043,0.9170511263574587,2.8787926039479616e-09,3.297300338745117,0.0,325.7253334628483
68.0,33.0,55,70,100,40,172.01500668306835,0.5511781021861947,0.6259526441645604,4.217571448273896e-09,3.2767724990844727,0.0,358.7075951990944
1e-09,47.0,55,70,100,40,225.05703611841454,0.5837719100016732,1.9124194157229188,1.3804503229235656e-09,4.376398086547852,-1.2201133966445923,431.04712596669714
10.0,47.0,55,70,100,40,212.4342870502005,0.5398087419765133,1.740378189186873,1.516911678394132e-09,3.931448459625244,-0.730710506439209,287.3097363822889
15.0,47.0,55,70,100,40,207.51269858010346,0.49822790383495064,1.6441581059327917,1.6056849949368038e-09,3.747579574584961,-0.5116466879844666,237.81244605191557
22.0,47.0,55,70,100,40,201.55611935024353,0.45365727696605945,1.4884645755872734,1.773639791836086e-09,3.5232770442962646,-0.2661733627319336,199.7855396679545
33.0,47.0,55,70,100,40,193.21913669045898,0.38033467439436575,1.2452316012948372,2.1200875381373486e-09,3.299650192260742,-0.00029654090758413076,194.68305532076485
47.0,47.0,55,70,100,40,183.81516042609292,0.5056316927235074,0.8838484895618958,2.9869372762164133e-09,3.2967772483825684,0.0,289.1332181907386
68.0,47.0,55,70,100,40,171.29335105892096,0.5501442076351002,0.613603046896893,4.302455819525311e-09,3.2744522094726562,0.0,366.0423555284867
1e-09,68.0,55,70,100,40,220.6943605642664,0.5734992044696978,1.8464922300644049,1.4297379414956528e-09,4.220785617828369,-1.0593550205230713,373.8148947839279
10.0,68.0,55,70,100,40,209.50727730451035,0.5306975114265873,1.6745399487134114,1.576552414905583e-09,3.8257029056549072,-0.5981464385986328,269.71165335079957
15.0,68.0,55,70,100,40,205.0523448815511,0.4856685394775576,1.5664253506430876,1.6853659824364829e-09,3.654012441635132,-0.40657612681388855,224.96780322738277
22.0,68.0,55,70,100,40,199.59071551056695,0.44123571249329235,1.4078076630785876,1.875256165481341e-09,3.45953631401062,-0.1920822560787201,195.92010331015817
33.0,68.0,55,70,100,40,191.58468944624474,0.4080629347549204,1.162923288509119,2.27014114007856e-09,3.2994093894958496,-9.898585267364979e-05,212.87024745172783
47.0,68.0,55,70,100,40,182.39643395645544,0.5225904940547265,0.8413514564803971,3.1378087952017585e-09,3.29582142829895,0.0,273.91473909898315
68.0,68.0,55,70,100,40,169.92794371617492,0.5522092095665649,0.5967237231395534,4.424157943830555e-09,3.27066707611084,0.0,373.0680469047555
1e-09,100.0,55,70,100,40,214.73644551406323,0.5573460679583694,1.7698739418964033,1.4916316566428818e-09,4.021205425262451,-0.8207166194915771,321.6628651746831
10.0,100.0,55,70,100,40,205.40883838293666,0.5033941017773716,1.5606963727235241,1.6915525954564855e-09,3.669428586959839,-0.42302265763282776,240.634270614845
15.0,100.0,55,70,100,40,201.58476843334938,0.46616897892163356,1.4478769388665937,1.823359381679638e-09,3.5272912979125977,-0.2704545259475708,204.02643224303725
22.0,100.0,55,70,100,40,196.41390736069297,0.4093908228433712,1.30898383073404,2.0168316353606635e-09,3.378803253173828,-0.08935078978538513,188.90761660676304
33.0,100.0,55,70,100,40,188.9553402634192,0.43203737767970174,1.059515763933473,2.4917043142415815e-09,3.299114227294922,0.0,207.83199546889972
47.0,100.0,55,70,100,40,180.06842594786576,0.5321754159155745,0.7796624403746553,3.3860807745610866e-09,3.293788433074951,0.0,279.8672415922644
68.0,100.0,55,70,100,40,168.0752461652446,0.5559448344605032,0.5708326330048535,4.6248231922255105e-09,3.2640960216522217,0.0,383.35138148171256
1e-09,150.0,55,70,100,40,207.10902504106343,0.5250578245818562,1.615343207234525,1.6343276080132172e-09,3.738654136657715,-0.49652016162872314,252.69710532351252
10.0,150.0,55,70,100,40,199.58523012064688,0.47518124319294774,1.3908182521627412,1.8981631826406964e-09,3.476202964782715,-0.20411181449890137,214.6817367959085
15.0,150.0,55,70,100,40,196.297094134934,0.4175798582594079,1.2947644916686196,2.0389808470864968e-09,3.377997875213623,-0.09125721454620361,195.44149822027504
22.0,150.0,55,70,100,40,191.66199649589544,0.3668691280069558,1.1307061595928518,2.334824107574172e-09,3.302168369293213,-0.003698239102959633,196.35927324058642
33.0,150.0,55,70,100,40,184.68500684321043,0.4827115420041964,0.9085273748211744,2.905801270456635e-09,3.2980542182922363,0.0,234.88925700270903
47.0,150.0,55,70,100,40,176.60659068496898,0.5343193794207608,0.7040750972088762,3.749600022022648e-09,3.288743019104004,0.0,281.3135907836921
68.0,150.0,55,70,100,40,164.98569266332197,0.5583786206107254,0.5328894259717005,4.9541234472537626e-09,3.251523494720459,0.0,399.0944886984932
1e-09,1e-09,60,70,100,40,241.4429332020518,0.6063858817515542,2.0522717401107715,1.2863793563017662e-09,4.854002475738525,-1.6129060983657837,676.8672648865216
10.0,1e-09,60,70,100,40,223.07074232230661,0.5752271304486324,1.8730007391692436,1.4095029141157485e-09,4.286186218261719,-1.126443862915039,404.1157764745259
15.0,1e-09,60,70,100,40,216.45988113050407,0.5497412129392363,1.7942651084197028,1.4713544768895256e-09,4.067800521850586,-0.8866333961486816,325.3183857638053
22.0,1e-09,60,70,100,40,208.86318452539854,0.5147496834425619,1.6873870227329064,1.5645491902173298e-09,3.7993521690368652,-0.5777556896209717,257.2258956759794
33.0,1e-09,60,70,100,40,199.48676310832525,0.4355876554565863,1.4605634576187767,1.8075216014948863e-09,3.4532251358032227,-0.1868058145046234,195.39996858306336
47.0,1e-09,60,70,100,40,189.49108948618232,0.4671552369096086,1.1189041837855125,2.35945136166018e-09,3.2989704608917236,0.0,235.134560892325
68.0,1e-09,60,70,100,40,176.49159644861356,0.5304160567086439,0.6927886154768824,3.810686176161758e-09,3.286979913711548,0.0,335.7979344539863
1e-09,10.0,60,70,100,40,238.3830661756292,0.604563365727474,2.0203107656413013,1.306729660059002e-09,4.763947486877441,-1.5501039028167725,624.219150063848
10.0,10.0,60,70,100,40,221.22307541394548,0.5678066260801158,1.842256869606983,1.4330249182695153e-09,4.226807594299316,-1.059847116470337,379.6097053623783
15.0,10.0,60,70,100,40,214.9398170558925,0.5505492357093155,1.7668226857106788,1.4942076651784092e-09,4.01774263381958,-0.8190270662307739,317.3829304201992
22.0,10.0,60,70,100,40,207.72469611074484,0.5072932894272654,1.654170506179379,1.5959660688773741e-09,3.7581064701080322,-0.5241785049438477,246.41190574611733
33.0,10.0,60,70,100,40,198.69443690367916,0.42870410800406455,1.4193728292523575,1.8599764245103925e-09,3.427419900894165,-0.1562260240316391,196.70891808473445
47.0,10.0,60,70,100,40,188.75273610774457,0.4704608286797113,1.0834843731352917,2.4365833651671416e-09,3.298837184906006,0.0,233.149717062354
68.0,10.0,60,70,100,40,175.95306189832627,0.5333918957245001,0.6839248611116073,3.860073160243238e-09,3.285909652709961,0.0,338.1699256747005
1e-09,15.0,60,70,100,40,236.8851284018092,0.6006965164948141,2.0042074878285403,1.3172288877437082e-09,4.719391822814941,-1.5151128768920898,601.2324430607043
10.0,15.0,60,70,100,40,220.3284026336405,0.5644744191315018,1.8283701783094721,1.4439089147915156e-09,4.198288917541504,-1.0259445905685425,368.9796790681033
15.0,15.0,60,70,100,40,214.21664087029058,0.5480967748088735,1.753659765324158,1.5054231454708688e-09,3.992856979370117,-0.7875552177429199,313.2185978038181
22.0,15.0,60,70,100,40,207.26470495446847,0.5113743228232535,1.6365367893939697,1.6131626353341101e-09,3.7370975017547607,-0.4979693293571472,243.983710377799
33.0,15.0,60,70,100,40,198.20026864181273,0.4209115105039074,1.3998718332149485,1.8858869343323884e-09,3.415595054626465,-0.14173924922943115,193.00292886319838
47.0,15.0,60,70,100,40,188.3952904790931,0.4721333516299441,1.06756671396566,2.472913369688407e-09,3.2987608909606934,0.0,235.76252937970045
68.0,15.0,60,70,100,40,175.67472809787432,0.5366616681341408,0.6795624146860773,3.884852874359662e-09,3.2853035926818848,0.0,336.46474051946274
1e-09,22.0,60,70,100,40,234.8628811432718,0.5984521847563308,1.9814643901819997,1.3323479407861136e-09,4.658692359924316,-1.4719406366348267,568.3245989923341
10.0,22.0,60,70,100,40,219.07952429955913,0.5640147625465128,1.8095757453474122,1.4589054958255744e-09,4.1582865715026855,-0.9778937101364136,353.9028040685123
15.0,22.0,60,70,100,40,213.1525889126351,0.5367201814246042,1.7344944483632558,1.522057336355973e-09,3.957481861114502,-0.7481495141983032,296.25749246842025
22.0,22.0,60,70,100,40,206.36453257338871,0.5037983922055909,1.6084093729838993,1.641373175476034e-09,3.707853078842163,-0.46581345796585083,244.07237099063778
33.0,22.0,60,70,100,40,197.6065391318116,0.41673101661738,1.3748890569940233,1.920154929279851e-09,3.3983664512634277,-0.12209669500589371,195.43809349835328
47.0,22.0,60,70,100,40,187.90122169320966,0.4743790054728403,1.0467276991279888,2.5221459241016926e-09,3.29864239692688,0.0,235.13403307110042
68.0,22.0,60,70,100,40,175.25954376651498,0.5329842120439429,0.6731677167512241,3.9217566949599245e-09,3.2844715118408203,0.0,334.7403766518012
1e-09,33.0,60,70,100,40,231.81259223292727,0.5944572205502842,1.9453256113184072,1.3570992869470268e-09,4.5652265548706055,-1.3962386846542358,520.6710939164046
10.0,33.0,60,70,100,40,217.14387798965618,0.5581983697164051,1.7817071471309671,1.4817249873252838e-09,4.095420837402344,-0.9021022319793701,333.12057077941085
15.0,33.0,60,70,100,40,211.6644566285686,0.5369416301748245,1.7012605603200694,1.5517905143838278e-09,3.902564525604248,-0.6771886348724365,279.4409228677794
22.0,33.0,60,70,100,40,205.18336896202527,0.5001622435189835,1.5654271689720756,1.686440642098689e-09,3.6618776321411133,-0.4180857539176941,234.36489525568075
33.0,33.0,60,70,100,40,196.63923467305722,0.42026266421495717,1.3407592601561256,1.9690335755671627e-09,3.3753583431243896,-0.09172425419092178,197.57614346998875
47.0,33.0,60,70,100,40,187.05493687320995,0.48555799626848856,1.0148854549167141,2.601278781965251e-09,3.298440456390381,0.0,251.0628546229114
68.0,33.0,60,70,100,40,174.7290667708512,0.5398597968447745,0.6626754837546178,3.983850413542031e-09,3.283109664916992,0.0,341.9706237552328
1e-09,47.0,60,70,100,40,228.27080670140276,0.5869993489052431,1.8993048055403852,1.389982267353277e-09,4.451930999755859,-1.2927501201629639,468.7190126199903
10.0,47.0,60,70,100,40,214.87781509677006,0.5487902458792465,1.7440931847458923,1.513680589483318e-09,4.0165114402771,-0.8073495030403137,318.74234032219624
15.0,47.0,60,70,100,40,209.8706772812875,0.5139722659808336,1.6551394485972852,1.5950317674062896e-09,3.832443952560425,-0.5989466905593872,259.09388337625603
22.0,47.0,60,70,100,40,203.8004538462701,0.4887696671739852,1.5141336748323941,1.74357128692236e-09,3.6052701473236084,-0.35824504494667053,226.0625259224533
33.0,47.0,60,70,100,40,195.44793872228183,0.39322858868474775,1.2959954562667388,2.0370441788467512e-09,3.347299575805664,-0.05609675496816635,192.31618882778284
47.0,47.0,60,70,100,40,186.06219498451537,0.4867681025769076,0.9707846466313491,2.7194496834708668e-09,3.298114061355591,0.0,255.45719164624322
68.0,47.0,60,70,100,40,173.9552430990443,0.5392819268213738,0.649453215739299,4.064957930795339e-09,3.281156063079834,0.0,343.86545413131483
1e-09,68.0,60,70,100,40,223.4072553619626,0.5791790945194253,1.8418820283245418,1.433316553070156e-09,4.3043646812438965,-1.1294384002685547,404.25247402582784
10.0,68.0,60,70,100,40,211.68304442653607,0.522209816816905,1.6809764712652877,1.570515736019104e-09,3.901059627532959,-0.6727221012115479,281.8316201030274
15.0,68.0,60,70,100,40,207.21866178519122,0.5021560717672707,1.5799136870509127,1.6709773588504433e-09,3.728543281555176,-0.49155712127685547,249.94217293733698
22.0,68.0,60,70,100,40,201.50633872617618,0.4636914762562822,1.4367710166836392,1.8374535464208199e-09,3.532639265060425,-0.27210548520088196,211.82407879520161
33.0,68.0,60,70,100,40,193.6281393000172,0.3698295788275054,1.2184099081574693,2.166758479494244e-09,3.3156023025512695,-0.020033463835716248,197.68174448553108
47.0,68.0,60,70,100,40,184.6247812409274,0.4966058837025264,0.9101404815271785,2.9006511121999403e-09,3.297478199005127,0.0,249.1878926999939
68.0,68.0,60,70,100,40,172.47995742764033,0.5250673412098233,0.629967332405135,4.190693491868564e-09,3.2778642177581787,0.0,345.3167787609966
1e-09,100.0,60,70,100,40,216.8457058360218,0.5621442190508128,1.7680237537283316,1.4931926080930093e-09,4.091719627380371,-0.88202303647995,344.12238762209114
10.0,100.0,60,70,100,40,207.33600081257464,0.5121725800397949,1.5715454644065932,1.6798750400751843e-09,3.731666088104248,-0.4981391131877899,254.38632045960776
15.0,100.0,60,70,100,40,203.43824758128903,0.48203908201025014,1.466932810675968,1.7996734279762127e-09,3.593724250793457,-0.34269559383392334,219.0137236308152
22.0,100.0,60,70,100,40,198.2338915240689,0.4513487268880136,1.3398817677136792,1.970323101347062e-09,3.43878436088562,-0.15628114342689514,200.6576656862954
33.0,100.0,60,70,100,40,190.84552604908822,0.3906137871778598,1.107532474143272,2.383677284083397e-09,3.299563407897949,-0.0003870672662742436,206.02325361823128
47.0,100.0,60,70,100,40,182.1274508984061,0.5161975815163717,0.8375117020438704,3.152194761646103e-09,3.2959952354431152,0.0,260.6307439156618
68.0,100.0,60,70,100,40,170.50069800461642,0.531624172383269,0.6007059592087635,4.394829049935428e-09,3.271968126296997,0.0,350.66371902460634
1e-09,150.0,60,70,100,40,208.64359839833924,0.5352013147387873,1.614648242843638,1.6350310426440396e-09,3.791240930557251,-0.5578948855400085,262.82753628977986
10.0,150.0,60,70,100,40,201.23455612974794,0.48754010028197053,1.4074277591707949,1.8757623492912994e-09,3.5294342041015625,-0.26127493381500244,211.42492203424385
15.0,150.0,60,70,100,40,197.79460558311257,0.4524262650304394,1.3184257485447677,2.0023880775340893e-09,3.428684711456299,-0.14260905981063843,202.27296175529062
22.0,150.0,60,70,100,40,193.20562216762482,0.4093046668779071,1.168797313834842,2.258732090458113e-09,3.3288660049438477,-0.03417838737368584,198.89435797560031
33.0,150.0,60,70,100,40,186.56307076980738,0.4532720124655297,0.957419519929417,2.757411923452977e-09,3.298802137374878,0.0,224.05827671360316
47.0,150.0,60,70,100,40,178.34317134202138,0.5356159923756547,0.7430886733638423,3.552738851541292e-09,3.291940689086914,0.0,288.2770226700396
68.0,150.0,60,70,100,40,166.9526454861625,0.5405981957011359,0.5576012452047018,4.734566184533583e-09,3.260260581970215,0.0,377.80902987423326
1e-09,1e-09,65,70,100,40,247.50164584474987,0.6056690719192007,2.0330951269488367,1.2985127773937337e-09,4.937309265136719,-1.7255679368972778,731.3947786648267
10.0,1e-09,65,70,100,40,226.6595231503743,0.578464516502031,1.8672002381429877,1.4138815677452972e-09,4.3948750495910645,-1.220900535583496,443.678776948753
15.0,1e-09,65,70,100,40,219.49452388980717,0.56404701728348,1.7957233757546152,1.4701596223809221e-09,4.172393321990967,-0.9834730625152588,363.74037000613436
22.0,1e-09,65,70,100,40,211.52314388928062,0.5336690027730057,1.6959063225015565,1.5566897563692389e-09,3.8973844051361084,-0.6732586622238159,286.7930553622519
